Ticket #,Customer Complaint,Date,Time,Received Via,City,State,Zip code,Filing on Behalf of Someone,Status
283148,Comcast Targeted Blocking of Content,5/11/2015,11:12:44 AM,Internet,Mokena,Illinois,60448,No,Solved
354707,Slow Internet / Monopoly Area,21-06-2015,3:20:59 PM,Customer Care Call,Monmouth Junction,New Jersey,8852,No,Solved
248868,Data cap,21-04-2015,6:48:01 PM,Internet,Monroe,Georgia,30655,No,Closed
241769,Data Cap 300gb,17-04-2015,3:05:38 PM,Customer Care Call,Monroe,Louisiana,71201,No,Closed
361187,Comcast Usage Limit,24-06-2015,10:26:50 AM,Internet,Monroe,Louisiana,71201,No,Solved
367035,Comcast Billing for Late Payment/Disconnect due to their error,25-06-2015,8:40:40 PM,Internet,Monroe,Louisiana,71203,No,Solved
365393,Internet Service Down,25-06-2015,2:17:07 PM,Customer Care Call,Monroe,New Jersey,8831,No,Solved
326658,spam,6/6/2015,11:26:31 AM,Customer Care Call,Montclair,New Jersey,7043,No,Solved
318059,Failure to resolve Internet outages,6/1/2015,11:37:10 PM,Internet,Monterey,California,93940,No,Closed
293497,Comcast internet service that I was NEVER able to use,16-05-2015,4:13:08 PM,Internet,Montgomery,Illinois,60538,No,Solved
334592,Comcast Account Issues/Customer Service Complaints,6/11/2015,12:17:26 PM,Internet,Montgomery,Illinois,60538,No,Solved
219305,comcast internet,4/6/2015,12:24:25 PM,Customer Care Call,Montverde,Florida,34756,No,Closed
329291,ads for website,6/8/2015,6:42:26 PM,Customer Care Call,Monument,Colorado,80132,No,Closed
359082,"Comcast is awful, lies, and is corrupt",23-06-2015,3:52:08 PM,Customer Care Call,Morgantown,West Virginia,26508,No,Open
361310,Internet Freezing,24-06-2015,10:54:16 AM,Customer Care Call,Morgantown,West Virginia,26508,No,Solved
292335,Unannouced service outage not caused by weather,15-05-2015,4:04:09 PM,Customer Care Call,Morrisville,Pennsylvania,19067,No,Solved
370929,COMCAST DATA CAP IS BULLCRAP,28-06-2015,1:37:22 PM,Customer Care Call,Morrow,Georgia,30260,No,Pending
244444,Receiving bill for account that was supposed to be cancelled,20-04-2015,11:46:41 AM,Internet,Morton Grove,Illinois,60053,Yes,Closed
367029,Comcast,25-06-2015,8:37:47 PM,Internet,Mounds View,Minnesota,55112,No,Solved
222424,Comcast refusing to run lines,4/7/2015,4:57:45 PM,Internet,Mount Airy,Maryland,21771,No,Closed
225582,Comcast unreliable speed/ service,4/8/2015,11:36:27 PM,Customer Care Call,Mount Joy,Pennsylvania,17552,No,Closed
289584,Internet service,14-05-2015,11:52:27 AM,Customer Care Call,Mount Juliet,Tennessee,37122,No,Solved
298788,Internet service,20-05-2015,11:23:14 AM,Customer Care Call,Mount Juliet,Tennessee,37122,No,Closed
298793,Internet service,20-05-2015,11:24:39 AM,Internet,Mount Juliet,Tennessee,37122,No,Solved
360730,Comcast slow speeds and lying about prices,24-06-2015,1:39:44 AM,Customer Care Call,Mount Juliet,Tennessee,37122,No,Solved
245317,Billing Issues,20-04-2015,4:19:26 PM,Internet,Mount Laurel,New Jersey,8054,No,Closed
367099,Unfair Comcast billing practices,25-06-2015,9:11:31 PM,Internet,Mount Laurel,New Jersey,8054,No,Open
270193,Comcast charging me monthly fees for equipment rental when I own the equipment,5/2/2015,4:36:59 PM,Internet,Mount Pleasant,South Carolina,29464,No,Closed
300720,"Comcast refuses to credit erroneous overcharges due to deceptive ""promotional"" rates",21-05-2015,12:40:22 AM,Internet,Mount Pleasant,South Carolina,29464,No,Solved
358657,Comcast Data Cap,23-06-2015,2:28:54 PM,Customer Care Call,Mount Pleasant,South Carolina,29466,No,Solved
311889,"Comcast installation date of June 22, 2015",28-05-2015,3:39:29 PM,Customer Care Call,Mount Prospect,Illinois,60056,No,Solved
219795,Comcast refusing to provide continued service promised/advertised in writing,4/6/2015,3:09:20 PM,Customer Care Call,Mountain View,California,94040,No,Closed
257803,Required $100 deposit to open an account,26-04-2015,4:01:50 PM,Customer Care Call,Mountain View,California,94040,No,Closed
265613,comcast,29-04-2015,11:06:07 PM,Customer Care Call,Mt. Airy,Maryland,21771,No,Closed
336745,Cap on Comcast Data,6/12/2015,12:05:36 PM,Customer Care Call,Mt. Juliet,Tennessee,37122,No,Solved
260732,Comcast Internet down since 4/25 with no resolve,28-04-2015,9:35:22 AM,Customer Care Call,Mt. Pleasant,South Carolina,29464,No,Closed
240017,FALSE CHARGES & REFUSAL TO CREDIT,16-04-2015,4:53:02 PM,Customer Care Call,Mt. Plymouth,Florida,32776,No,Closed
312724,Commercials burning data,28-05-2015,10:19:27 PM,Internet,Murfreesboro,Tennessee,37128,No,Pending
315373,Comcast,30-05-2015,6:59:10 PM,Customer Care Call,Murfreesboro,Tennessee,37129,No,Pending
318304,Comcast Internet Complaint,6/2/2015,10:07:23 AM,Customer Care Call,Murfreesboro,Tennessee,37129,No,Closed
326309,Over charging for Internet,6/5/2015,8:19:51 PM,Customer Care Call,Murfreesboro,Tennessee,37128,No,Closed
354336,Comcast Data Policy and Lies,20-06-2015,9:31:57 PM,Customer Care Call,Murfreesboro,Tennessee,37128,No,Solved
357373,Comcast/Xfinity customer service and billing,23-06-2015,12:03:31 AM,Internet,Murfreesboro,Tennessee,37130,No,Solved
373211,Comcast Data Cap,29-06-2015,5:43:17 PM,Internet,Murfreesboro,Tennessee,37127,No,Open
360476,Throttling bandwidth.,23-06-2015,11:07:54 PM,Customer Care Call,Murfressboro,Tennessee,37129,Yes,Solved
330284,Comcast billing,6/9/2015,12:44:05 PM,Internet,Murphys,California,95247,No,Solved
315456,Comcast service,30-05-2015,9:21:41 PM,Internet,Murray,Utah,84123,No,Open
299334,Comcast Data Overage Charges,20-05-2015,2:27:55 PM,Internet,Muscle Shoals,Alabama,35661,No,Open
244072,Dishonest Billing Practices,20-04-2015,4:28:08 AM,Customer Care Call,Muskegon,Michigan,49441,No,Closed
260444,Dishonest Billing Practices and Lying,27-04-2015,10:30:16 PM,Customer Care Call,Muskegon,Michigan,49441,No,Closed
338510,Comcast,6/12/2015,9:51:40 PM,Internet,Muskegon,Michigan,49445,No,Solved
364033,comcast lowering internet speeds on constant basis,25-06-2015,9:54:52 AM,Customer Care Call,Muskegon,Michigan,49442,No,Solved
352201,Comcast lies to the customer just to get them off the phone,19-06-2015,3:02:43 PM,Internet,My. Juliet,Tennessee,37122,No,Solved
363200,Internet,24-06-2015,6:57:24 PM,Customer Care Call,Nanticoke,Pennsylvania,18634,No,Solved
253407,No package/pricing information from Comcast for San Francisco,23-04-2015,5:06:38 PM,Internet,Napa,California,94558,Yes,Closed
218000,Fraudulent charges and poor or no service,4/4/2015,4:23:33 PM,Internet,Naperville,Illinois,60540,No,Closed
342174,Speed for internet nowhere close to claims,15-06-2015,7:21:52 PM,Internet,Naperville,Illinois,60564,No,Solved
224670,Comcast took my account info,4/8/2015,4:02:43 PM,Internet,Naples,Florida,34102,No,Closed
227819,"Over Billing, No reason code for excess billing, fraud - IMO",4/9/2015,9:31:47 PM,Internet,Naples,Florida,34113,No,Closed
234527,Unreliable Internet Service,14-04-2015,12:48:34 PM,Internet,Naples,Florida,34119,No,Closed
223053,Comcast caught in 3 lies,4/7/2015,10:13:21 PM,Internet,Naples,Florida,34113,No,Closed
257986,no bill,26-04-2015,8:04:51 PM,Customer Care Call,Naples,Florida,34119,No,Closed
309173,BAIT and SWITCH Product Offerings for Internet BLAST Service,27-05-2015,12:45:20 PM,Customer Care Call,Naples,Florida,34104,No,Solved
324913,Comcast Charges Modem Rental But Modem was Returned 3 Years Ago,6/5/2015,10:51:32 AM,Internet,Naples,Florida,34102,No,Solved
334798,Comcast internet,6/11/2015,1:17:55 PM,Internet,Naples,Florida,34117,No,Solved
349460,Comcast Bundle Availability Complaint,18-06-2015,3:23:27 PM,Customer Care Call,Naples,Florida,34113,Yes,Open
217806,comcast connection issues,4/4/2015,1:43:01 PM,Internet,Nashville,Tennessee,37221,No,Closed
224049,Unauthorized change in charges,4/8/2015,1:22:50 PM,Internet,Nashville,Tennessee,37220,No,Closed
237368,availabilty,15-04-2015,2:54:59 PM,Internet,Nashville,Tennessee,37210,No,Closed
243615,data allowance,19-04-2015,12:55:40 PM,Customer Care Call,Nashville,Tennessee,37211,No,Closed
273991,Comcast Billing Issues,5/5/2015,2:29:17 PM,Customer Care Call,Nashville,Tennessee,37212,No,Closed
293999,Comcast Data Usage - Deceptive Practice,17-05-2015,1:44:47 PM,Customer Care Call,Nashville,Tennessee,37208,No,Solved
294329,Comcast's Data Cap,18-05-2015,7:54:39 AM,Internet,Nashville,Tennessee,37221,No,Pending
306848,"Comcast is limiting my access to data by using ""Data Caps""",26-05-2015,11:36:57 AM,Internet,Nashville,Tennessee,37209,No,Solved
325552,Comcast attempting to circumvent net Neutrality policies,6/5/2015,2:33:12 PM,Customer Care Call,Nashville,Tennessee,37204,Yes,Solved
337027,Comcast data cap,6/12/2015,1:31:47 PM,Customer Care Call,Nashville,Tennessee,37214,No,Solved
341949,Comcast Downgraded service with no notification,15-06-2015,5:38:24 PM,Customer Care Call,Nashville,Tennessee,37207,No,Closed
345677,Comcast Internet,17-06-2015,1:30:10 PM,Customer Care Call,Nashville,Tennessee,37212,No,Open
347734,Comcast data caps in currently uncompetitive Nashville market,18-06-2015,12:31:29 AM,Customer Care Call,Nashville,Tennessee,37211,No,Open
355447,Comcast- not responsive to multiple requests for service,22-06-2015,11:41:30 AM,Customer Care Call,Nashville,Tennessee,37221,No,Solved
360239,Comcast is stealing from me,23-06-2015,9:45:51 PM,Customer Care Call,Nashville,Tennessee,37211,No,Solved
358345,Comcast horrible service,23-06-2015,1:30:08 PM,Internet,Nashville,Tennessee,37207,No,Solved
363629,Intermittent drops of service,24-06-2015,10:37:51 PM,Customer Care Call,Nashville,Tennessee,37207,No,Open
360837,Overage charges,24-06-2015,4:31:16 AM,Internet,Nashville,Tennessee,37206,No,Solved
362276,Comcast refund,24-06-2015,2:59:08 PM,Internet,Nashville,Tennessee,37211,No,Solved
362982,Comcast Speeds Not as Advertised,24-06-2015,5:41:59 PM,Customer Care Call,Nashville,Tennessee,37203,No,Open
368055,comcast data cap,26-06-2015,12:41:14 PM,Customer Care Call,Nashville,Tennessee,37209,No,Pending
376303,Comcast Internet,30-06-2015,11:08:15 PM,Customer Care Call,Nashville,Tennessee,37217,No,Open
293734,Lost Internet Service,16-05-2015,9:46:00 PM,Internet,Naugatuck,Connecticut,6770,No,Open
245435,Low wifi,20-04-2015,4:55:42 PM,Internet,New Bedford,Massachusetts,2745,No,Closed
289153,Issue with Internet speed,14-05-2015,7:12:34 AM,Customer Care Call,New Bedford,Massachusetts,2745,No,Solved
337555,Comcast Internet Complaint,6/12/2015,4:13:39 PM,Customer Care Call,New Bedford,Massachusetts,2741,Yes,Open
257189,internet problems,25-04-2015,5:30:54 PM,Internet,New Buffalo,Michigan,49117,No,Closed
256792,Comcast service problems for months; charging without fixng the issue,25-04-2015,11:34:25 AM,Internet,New Haven,Connecticut,6512,No,Closed
352910,Horrible customer service; could not help me - lied to by supervisor,19-06-2015,6:22:46 PM,Customer Care Call,New Haven,Connecticut,6511,No,Solved
352186,Comcast false advertising,19-06-2015,2:59:01 PM,Internet,New Hudson,Michigan,48165,No,Solved
260134,Comcast Business internet,27-04-2015,7:34:07 PM,Customer Care Call,New Palestine,Indiana,46163,No,Closed
212228,Comcast Lied About Pricing And Installation,4/1/2015,2:29:41 PM,Customer Care Call,Newark,California,94560,No,Closed
358644,Comcast- Unfair Pricing Tactics,23-06-2015,2:27:21 PM,Internet,Newark,California,94560,No,Solved
337000,overcharges,6/12/2015,1:26:23 PM,Internet,Newark,Delaware,19713,No,Solved
360928,Comcast is a monopoly,24-06-2015,8:25:27 AM,Internet,Newburyport,Massachusetts,1950,No,Solved
267727,Comcast is cheating me,30-04-2015,10:43:47 PM,Internet,Newcastle,Washington,98059,No,Closed
212595,overcharged,4/1/2015,4:23:47 PM,Internet,Newman,California,95360,No,Closed
218108,Comcast Business Phone/Internet Contract Disagreement,4/4/2015,6:39:55 PM,Internet,Newnan,Georgia,30265,No,Closed
234888,Unable to cancel comcast service,14-04-2015,2:22:59 PM,Customer Care Call,Newtown,Pennsylvania,18940,No,Closed
353376,Misleading information regarding contract leads to $200 unresolved early term fee,19-06-2015,11:39:55 PM,Internet,Nicholls,Georgia,31554,No,Closed
337050,Comcast Issues,6/12/2015,1:35:00 PM,Internet,Noblesville,Indiana,46062,No,Solved
340657,Internet Down,15-06-2015,11:03:49 AM,Internet,Norcross,Georgia,30092,No,Solved
375155,Comcast Failure of Service,30-06-2015,3:19:55 PM,Internet,Norcross,Georgia,30093,No,Open
370502,Comcast Throttling my Internet Connection,27-06-2015,8:17:48 PM,Customer Care Call,Norristown,Pennsylvania,19401,No,Pending
250239,billing/service issues,22-04-2015,1:49:03 PM,Customer Care Call,North Augusta,South Carolina,29841,No,Closed
370575,10 Days No Service - 12 Appointments Comcast Hasn't Shown Up - Comcast Has Not Fixed Home Infinity X1 - In 10 Days- Cannot Make 911 Calls,27-06-2015,9:42:03 PM,Customer Care Call,North Charleston,South Carolina,29406,No,Open
329597,Internet Outages,6/8/2015,9:22:53 PM,Customer Care Call,North Dartmouth,Massachusetts,2747,No,Solved
270762,High Speed Internet Awful,5/3/2015,6:20:41 PM,Customer Care Call,North Dinwiddie,Virginia,23803,No,Closed
313043,"rude, nasty, customer service behavior, and a three year failure to deliver the business Internet services paid for",29-05-2015,10:11:07 AM,Internet,North Fort Myers,Florida,33917,No,Open
358157,comcast failing still,23-06-2015,12:41:20 PM,Internet,North Fort Myers,Florida,33917,No,Closed
369686,The WORST customer service team and negative outlook on customers!!!,27-06-2015,9:35:08 AM,Internet,North Fort Myers,Florida,33917,No,Solved
211478,Comcast,4/1/2015,10:47:35 AM,Internet,North Huntingdon,Pennsylvania,15642,No,Closed
337767,Comcast/Xfinity,6/12/2015,4:38:27 PM,Internet,North Little Rock,Arkansas,72114,No,Solved
305998,Internet problems,25-05-2015,3:52:34 PM,Customer Care Call,North Miami,Florida,33181,No,Solved
224074,Improper billing,4/8/2015,1:30:03 PM,Internet,North Miami Beach,Florida,33162,No,Closed
373161,Internet being slowed.,29-06-2015,5:28:32 PM,Internet,North Miami Beach,Florida,33162,No,Pending
309939,Spotty service Business class internet,27-05-2015,4:55:53 PM,Internet,North Miami Beach Fl,Florida,33162,No,Solved
295439,Bundled cable and internet,18-05-2015,4:13:43 PM,Internet,North Port,Florida,34286,No,Solved
228818,Comcast Dishonest Marketing Scheme,4/10/2015,1:15:13 PM,Internet,North Wales,Pennsylvania,19454,Yes,Closed
334975,"Sold one service, received another",6/11/2015,2:22:41 PM,Customer Care Call,Northport,Alabama,35473,No,Closed
365088,Internet Speed,25-06-2015,1:29:20 PM,Internet,Northville,Michigan,48168,No,Pending
226989,Home Shopping Network Emails,4/9/2015,3:31:50 PM,Customer Care Call,Norton,Massachusetts,2766,No,Closed
231122,comcast,4/12/2015,11:12:17 AM,Customer Care Call,Nottingham,Maryland,21236,No,Closed
360296,Internet speed,23-06-2015,10:10:29 PM,Internet,Novato,California,94944,No,Open
281553,Comcast Charging Too Much and Internet Speed Lower than Ordered,5/9/2015,8:29:16 AM,Internet,Oak Park,Illinois,60302,No,Closed
305260,Ask Comcast to fix internet connection of my home,24-05-2015,11:44:00 AM,Customer Care Call,Oak Park,Illinois,60302,No,Open
307912,Comcast scam,26-05-2015,5:05:23 PM,Internet,Oak Park,Illinois,60303,No,Solved
316495,Comcast service and billing issue,6/1/2015,11:45:00 AM,Internet,Oak Park,Illinois,60302,No,Closed
363554,Speed throttling,24-06-2015,9:52:28 PM,Customer Care Call,Oak Park,Illinois,60302,No,Open
361503,bill to damn high,24-06-2015,11:54:41 AM,Internet,Oak Park,Michigan,48237,No,Solved
257680,Comcast data usage cap,26-04-2015,12:35:31 PM,Customer Care Call,Oak Ridge,Tennessee,37830,No,Closed
363533,Comcast - Internet Data Cap,24-06-2015,9:42:17 PM,Internet,Oak Ridge,Tennessee,37830,No,Solved
225624,Comcast Service and Billing Issues,4/9/2015,1:10:35 AM,Internet,Oakland,California,94602,No,Closed
308616,Illegal Charges from Comcast,27-05-2015,12:10:08 AM,Customer Care Call,Oakland,California,94607,No,Solved
326074,Comcast,6/5/2015,5:42:42 PM,Internet,Oakland,California,94608,Yes,Solved
337953,"Inconsistent, low speeds that are overpriced",6/12/2015,5:14:44 PM,Internet,Oakland,California,94608,No,Solved
338270,Bad Customer Service,6/12/2015,7:25:01 PM,Customer Care Call,Oakland,California,94602,No,Solved
339206,Unable to cancel poor internet service,13-06-2015,3:10:31 PM,Internet,Oakland,California,94612,No,Solved
339936,microsoft is limiting service,14-06-2015,1:43:04 PM,Customer Care Call,Oakland,California,94606,No,Closed
344269,Unethical Behavior: Comcast Requesting Credit Check or Deposit,16-06-2015,6:35:22 PM,Internet,Oakland,California,94611,No,Solved
360338,Unfair bundles,23-06-2015,10:19:04 PM,Customer Care Call,Oakland,California,94606,No,Open
363044,comcast,24-06-2015,6:02:54 PM,Customer Care Call,Oakland,California,94621,No,Open
295447,Years of packet loss and downtime,18-05-2015,4:17:27 PM,Internet,Oakland Park,Florida,33309,No,Solved
365565,Comcast run around,25-06-2015,2:39:22 PM,Internet,Oakland Park,Florida,33334,No,Solved
222212,Comcast Cablevision Florida,4/7/2015,3:49:56 PM,Customer Care Call,Ocala,Florida,34472,No,Closed
319428,comcast,6/2/2015,4:53:23 PM,Customer Care Call,Ocala,Florida,34472,No,Solved
305229,Poor Quality Service and Unauthorized Charges,24-05-2015,9:54:46 AM,Internet,Ocean City,New Jersey,8226,No,Solved
250828,Comcast/Xfinity cancellation fee,22-04-2015,4:51:52 PM,Internet,Olathe,Kansas,66062,No,Closed
360680,Comcast billing and speed.,24-06-2015,1:03:28 AM,Internet,Olathe,Kansas,66062,No,Pending
330392,Data Cap Overages,6/9/2015,1:12:13 PM,Customer Care Call,Old Hickory,Tennessee,37138,No,Solved
224243,Comcast data caps are killing the internet,4/8/2015,2:15:26 PM,Internet,Olive Branch,Mississippi,38654,No,Closed
284592,Lied to by Comcast,5/11/2015,8:27:54 PM,Internet,Olive Branch,Mississippi,38654,Yes,Open
329737,Data Cap in Olive Branch MS with Comcast,6/9/2015,12:57:53 AM,Customer Care Call,Olive Branch,Mississippi,38654,No,Solved
367256,Data Cap,25-06-2015,11:01:14 PM,Internet,Olive Branch,Mississippi,38654,No,Solved
371075,Comcast Internet Data Cap Segregation,28-06-2015,4:11:59 PM,Internet,Olive Branch,Mississippi,38654,No,Pending
224932,Inconsistent Internet Service,4/8/2015,5:19:43 PM,Internet,Olympia,Washington,98512,No,Closed
224605,"Comcast - Fraudulent Billing Practices, Unwilling to resolve situation",4/8/2015,3:50:45 PM,Customer Care Call,Olympia,Washington,98501,No,Closed
